_id,data_di_misurazione,id_station,denominazione,comune,provincia,Longitude,Latitude,tipologia_di_area,tipologia_di_stazione,rete,interesse_rete,inquinante_misurato,valore_inquinante_misurato,limite,unita_misura,superamenti,indice_qualita,classe_qualita
2413,2023-10-08T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,CO,0.2,10.0,mg/m³,0,2,ottima
2414,2023-10-08T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,NO2,9.0,200.0,µg/m³,0,5,ottima
2415,2023-10-08T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,PM10,19.0,50.5,µg/m³,6,38,buona
2416,2023-10-08T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,11.0,25.0,µg/m³,12,44,buona
2417,2023-10-08T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.4,5.0,µg/m³,0,8,ottima
2418,2023-10-08T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
2419,2023-10-08T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,NO2,18.0,200.0,µg/m³,0,9,ottima
2420,2023-10-08T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,PM10,21.0,50.5,µg/m³,7,42,buona
2421,2023-10-08T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,11.0,25.0,µg/m³,14,44,buona
2422,2023-10-08T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,CO,0.3,10.0,mg/m³,0,3,ottima
2423,2023-10-08T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,NO2,11.0,200.0,µg/m³,0,6,ottima
2424,2023-10-08T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,O3,108.0,180.0,µg/m³,0,60,buona
2425,2023-10-08T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,PM10,17.0,50.5,µg/m³,7,34,buona
2426,2023-10-08T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,PM2.5,10.0,25.0,µg/m³,15,40,buona
2427,2023-10-08T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,SO2,1.0,350.0,µg/m³,0,0,ottima
2428,2023-10-08T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,NO2,5.0,200.0,µg/m³,0,3,ottima
2429,2023-10-08T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,PM10,20.0,50.5,µg/m³,6,40,buona
2430,2023-10-08T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,SO2,2.0,350.0,µg/m³,0,1,ottima
2431,2023-10-08T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,NO2,10.0,200.0,µg/m³,0,5,ottima
2432,2023-10-08T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,O3,111.0,180.0,µg/m³,0,62,buona
2433,2023-10-08T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,PM10,null,50.5,µg/m³,3,null,null
2434,2023-10-08T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.6,5.0,µg/m³,0,12,ottima
2435,2023-10-08T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,NO2,26.0,200.0,µg/m³,0,13,ottima
2436,2023-10-08T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,PM10,20.0,50.5,µg/m³,10,40,buona
2437,2023-10-08T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,C6H6,0.2,5.0,µg/m³,0,4,ottima
2438,2023-10-08T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,NO2,12.0,200.0,µg/m³,0,6,ottima
2439,2023-10-08T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,PM10,23.0,50.5,µg/m³,6,46,buona
2440,2023-10-08T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,SO2,4.4,350.0,µg/m³,0,1,ottima
2441,2023-10-08T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
2442,2023-10-08T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,H2S,1.0,null,µg/m³,0,null,null
2443,2023-10-08T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,IPA,1.0,null,ng/m³,0,null,null
2444,2023-10-08T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,NO2,5.0,200.0,µg/m³,0,3,ottima
2445,2023-10-08T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,PM10,15.0,50.5,µg/m³,4,30,ottima
2446,2023-10-08T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,SO2,3.9,350.0,µg/m³,0,1,ottima
2447,2023-10-08T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,NO2,14.0,200.0,µg/m³,0,7,ottima
2448,2023-10-08T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,PM10,16.0,50.5,µg/m³,8,32,ottima
2449,2023-10-08T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,SO2,4.7,350.0,µg/m³,0,1,ottima
2450,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,C6H6,null,5.0,µg/m³,0,null,null
2451,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
2452,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,IPA,3.0,null,ng/m³,0,null,null
2453,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,NO2,20.0,200.0,µg/m³,0,10,ottima
2454,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,PM10,15.0,50.5,µg/m³,6,30,ottima
2455,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,PM2.5,13.0,25.0,µg/m³,7,52,buona
2456,2023-10-08T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,SO2,null,350.0,µg/m³,0,null,null
2457,2023-10-08T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
2458,2023-10-08T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,H2S,2.0,null,µg/m³,0,null,null
2459,2023-10-08T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,NO2,30.0,200.0,µg/m³,0,15,ottima
2460,2023-10-08T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,PM10,26.0,50.5,µg/m³,5,51,buona
2461,2023-10-08T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,PM2.5,12.0,25.0,µg/m³,1,48,buona
2462,2023-10-08T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,SO2,5.4,350.0,µg/m³,0,2,ottima
2463,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,C6H6,0.2,5.0,µg/m³,0,4,ottima
2464,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
2465,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,H2S,2.0,null,µg/m³,0,null,null
2466,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,IPA,2.0,null,ng/m³,0,null,null
2467,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,NO2,6.0,200.0,µg/m³,0,3,ottima
2468,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,PM10,14.0,50.5,µg/m³,3,28,ottima
2469,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,PM2.5,10.0,25.0,µg/m³,0,40,buona
2470,2023-10-08T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,SO2,2.7,350.0,µg/m³,0,1,ottima
2471,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,C6H6,5.1,5.0,µg/m³,30,102,scadente
2472,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,CO,0.8,10.0,mg/m³,0,8,ottima
2473,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,IPA,3.0,null,ng/m³,0,null,null
2474,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,NO2,50.0,200.0,µg/m³,0,25,ottima
2475,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,PM10,42.0,50.5,µg/m³,6,83,discreta
2476,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,PM2.5,14.0,25.0,µg/m³,2,56,buona
2477,2023-10-08T00:00:00,20,Taranto - Machiavelli,Taranto,Taranto,17.225823,40.488608,null,null,RRQA,PUBBLICO,SO2,4.7,350.0,µg/m³,0,1,ottima
2478,2023-10-08T00:00:00,21,Taranto - San Vito,Taranto,Taranto,17.225272,40.423328,null,null,RRQA,PUBBLICO,CO,0.3,10.0,mg/m³,0,3,ottima
2479,2023-10-08T00:00:00,21,Taranto - San Vito,Taranto,Taranto,17.225272,40.423328,null,null,RRQA,PUBBLICO,IPA,1.0,null,ng/m³,0,null,null
2480,2023-10-08T00:00:00,21,Taranto - San Vito,Taranto,Taranto,17.225272,40.423328,null,null,RRQA,PUBBLICO,NO2,9.0,200.0,µg/m³,0,5,ottima
2481,2023-10-08T00:00:00,21,Taranto - San Vito,Taranto,Taranto,17.225272,40.423328,null,null,RRQA,PUBBLICO,O3,107.0,180.0,µg/m³,0,59,buona
2482,2023-10-08T00:00:00,21,Taranto - San Vito,Taranto,Taranto,17.225272,40.423328,null,null,RRQA,PUBBLICO,PM10,17.0,50.5,µg/m³,10,34,buona
2483,2023-10-08T00:00:00,21,Taranto - San Vito,Taranto,Taranto,17.225272,40.423328,null,null,RRQA,PUBBLICO,SO2,null,350.0,µg/m³,0,null,null
2484,2023-10-08T00:00:00,38,Taranto - Talsano,Taranto,Taranto,17.283879,40.411943,null,null,RRQA,PUBBLICO,IPA,1.0,null,ng/m³,0,null,null
2485,2023-10-08T00:00:00,38,Taranto - Talsano,Taranto,Taranto,17.283879,40.411943,null,null,RRQA,PUBBLICO,NO2,19.0,200.0,µg/m³,0,10,ottima
2486,2023-10-08T00:00:00,38,Taranto - Talsano,Taranto,Taranto,17.283879,40.411943,null,null,RRQA,PUBBLICO,O3,104.0,180.0,µg/m³,0,58,buona
2487,2023-10-08T00:00:00,38,Taranto - Talsano,Taranto,Taranto,17.283879,40.411943,null,null,RRQA,PUBBLICO,PM10,28.0,50.5,µg/m³,3,55,buona
2488,2023-10-08T00:00:00,38,Taranto - Talsano,Taranto,Taranto,17.283879,40.411943,null,null,RRQA,PUBBLICO,SO2,2.7,350.0,µg/m³,0,1,ottima
2489,2023-10-09T00:00:00,64,Altamura - Via Santeramo,Altamura,Bari,16.561015,40.828848,Suburbana,Fondo,RRQA,PUBBLICO,NO2,91.0,200.0,µg/m³,0,46,buona
2490,2023-10-09T00:00:00,64,Altamura - Via Santeramo,Altamura,Bari,16.561015,40.828848,Suburbana,Fondo,RRQA,PUBBLICO,O3,92.0,180.0,µg/m³,0,51,buona
2491,2023-10-09T00:00:00,64,Altamura - Via Santeramo,Altamura,Bari,16.561015,40.828848,Suburbana,Fondo,RRQA,PUBBLICO,PM10,17.0,50.5,µg/m³,6,34,buona
2492,2023-10-09T00:00:00,64,Altamura - Via Santeramo,Altamura,Bari,16.561015,40.828848,Suburbana,Fondo,RRQA,PUBBLICO,PM2.5,5.0,25.0,µg/m³,3,20,ottima
2493,2023-10-09T00:00:00,17,Bari - Caldarola,Bari,Bari,16.888064,41.113542,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.6,5.0,µg/m³,0,12,ottima
2494,2023-10-09T00:00:00,17,Bari - Caldarola,Bari,Bari,16.888064,41.113542,Urbana,Traffico,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
2495,2023-10-09T00:00:00,17,Bari - Caldarola,Bari,Bari,16.888064,41.113542,Urbana,Traffico,RRQA,PUBBLICO,NO2,83.0,200.0,µg/m³,0,42,buona
2496,2023-10-09T00:00:00,17,Bari - Caldarola,Bari,Bari,16.888064,41.113542,Urbana,Traffico,RRQA,PUBBLICO,PM10,40.0,50.5,µg/m³,3,79,discreta
2497,2023-10-09T00:00:00,17,Bari - Caldarola,Bari,Bari,16.888064,41.113542,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,21.0,25.0,µg/m³,11,84,discreta
2498,2023-10-09T00:00:00,81,Bari - Carbonara,Bari,Bari,16.866944,41.076666,Suburbana,Fondo,RRQA,PUBBLICO,NO2,95.0,200.0,µg/m³,0,48,buona
2499,2023-10-09T00:00:00,81,Bari - Carbonara,Bari,Bari,16.866944,41.076666,Suburbana,Fondo,RRQA,PUBBLICO,PM10,33.0,50.5,µg/m³,5,65,buona
2500,2023-10-09T00:00:00,54,Bari - Cavour,Bari,Bari,16.872552,41.122269,Urbana,Traffico,RRQA,PUBBLICO,C6H6,2.0,5.0,µg/m³,0,40,buona
2501,2023-10-09T00:00:00,54,Bari - Cavour,Bari,Bari,16.872552,41.122269,Urbana,Traffico,RRQA,PUBBLICO,CO,0.7,10.0,mg/m³,0,7,ottima
2502,2023-10-09T00:00:00,54,Bari - Cavour,Bari,Bari,16.872552,41.122269,Urbana,Traffico,RRQA,PUBBLICO,NO2,90.0,200.0,µg/m³,0,45,buona
2503,2023-10-09T00:00:00,54,Bari - Cavour,Bari,Bari,16.872552,41.122269,Urbana,Traffico,RRQA,PUBBLICO,PM10,39.0,50.5,µg/m³,2,77,discreta
2504,2023-10-09T00:00:00,54,Bari - Cavour,Bari,Bari,16.872552,41.122269,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,20.0,25.0,µg/m³,11,80,discreta
2505,2023-10-09T00:00:00,90,Bari - CUS,Bari,Bari,16.845277,41.134722,Suburbana,Traffico,RRQA,PUBBLICO,NO2,83.0,200.0,µg/m³,0,42,buona
2506,2023-10-09T00:00:00,90,Bari - CUS,Bari,Bari,16.845277,41.134722,Suburbana,Traffico,RRQA,PUBBLICO,O3,117.0,180.0,µg/m³,0,65,buona
2507,2023-10-09T00:00:00,90,Bari - CUS,Bari,Bari,16.845277,41.134722,Suburbana,Traffico,RRQA,PUBBLICO,PM10,36.0,50.5,µg/m³,5,71,discreta
2508,2023-10-09T00:00:00,55,Bari - Kennedy,Bari,Bari,16.858905,41.099593,Urbana,Fondo,RRQA,PUBBLICO,NO2,104.0,200.0,µg/m³,0,52,buona
2509,2023-10-09T00:00:00,55,Bari - Kennedy,Bari,Bari,16.858905,41.099593,Urbana,Fondo,RRQA,PUBBLICO,O3,95.0,180.0,µg/m³,0,53,buona
2510,2023-10-09T00:00:00,55,Bari - Kennedy,Bari,Bari,16.858905,41.099593,Urbana,Fondo,RRQA,PUBBLICO,PM10,34.0,50.5,µg/m³,5,67,discreta
2511,2023-10-09T00:00:00,106,Bitonto - EN01,Bitonto,Bari,16.745277,41.079166,Suburbana,Industriale,RRQA,PRIVATO,CO,0.2,10.0,mg/m³,0,2,ottima
2512,2023-10-09T00:00:00,106,Bitonto - EN01,Bitonto,Bari,16.745277,41.079166,Suburbana,Industriale,RRQA,PRIVATO,NO2,37.0,200.0,µg/m³,0,19,ottima
2513,2023-10-09T00:00:00,106,Bitonto - EN01,Bitonto,Bari,16.745277,41.079166,Suburbana,Industriale,RRQA,PRIVATO,O3,105.0,180.0,µg/m³,0,58,buona
2514,2023-10-09T00:00:00,106,Bitonto - EN01,Bitonto,Bari,16.745277,41.079166,Suburbana,Industriale,RRQA,PRIVATO,PM10,44.0,50.5,µg/m³,13,87,discreta
2515,2023-10-09T00:00:00,106,Bitonto - EN01,Bitonto,Bari,16.745277,41.079166,Suburbana,Industriale,RRQA,PRIVATO,PM2.5,21.0,25.0,µg/m³,4,84,discreta
2516,2023-10-09T00:00:00,65,Casamassima - LaPenna,Casamassima,Bari,16.920731,40.953154,Suburbana,Fondo,RRQA,PUBBLICO,NO2,59.0,200.0,µg/m³,0,30,ottima
2517,2023-10-09T00:00:00,65,Casamassima - LaPenna,Casamassima,Bari,16.920731,40.953154,Suburbana,Fondo,RRQA,PUBBLICO,O3,98.0,180.0,µg/m³,0,54,buona
2518,2023-10-09T00:00:00,65,Casamassima - LaPenna,Casamassima,Bari,16.920731,40.953154,Suburbana,Fondo,RRQA,PUBBLICO,PM10,33.0,50.5,µg/m³,5,65,buona
2519,2023-10-09T00:00:00,65,Casamassima - LaPenna,Casamassima,Bari,16.920731,40.953154,Suburbana,Fondo,RRQA,PUBBLICO,PM2.5,16.0,25.0,µg/m³,7,64,buona
2520,2023-10-09T00:00:00,97,Modugno - EN02,Modugno,Bari,16.766111,41.107777,Suburbana,Industriale,RRQA,PUBBLICO,CO,0.2,10.0,mg/m³,0,2,ottima
2521,2023-10-09T00:00:00,97,Modugno - EN02,Modugno,Bari,16.766111,41.107777,Suburbana,Industriale,RRQA,PUBBLICO,NO2,50.0,200.0,µg/m³,0,25,ottima
2522,2023-10-09T00:00:00,97,Modugno - EN02,Modugno,Bari,16.766111,41.107777,Suburbana,Industriale,RRQA,PUBBLICO,O3,null,180.0,µg/m³,0,null,null
2523,2023-10-09T00:00:00,97,Modugno - EN02,Modugno,Bari,16.766111,41.107777,Suburbana,Industriale,RRQA,PUBBLICO,PM10,49.0,50.5,µg/m³,10,97,discreta
2524,2023-10-09T00:00:00,97,Modugno - EN02,Modugno,Bari,16.766111,41.107777,Suburbana,Industriale,RRQA,PUBBLICO,PM2.5,23.0,25.0,µg/m³,6,92,discreta
2525,2023-10-09T00:00:00,98,Modugno - EN03,Modugno,Bari,16.781672,41.087222,Urbana,Industriale,RRQA,PUBBLICO,CO,1.1,10.0,mg/m³,0,11,ottima
2526,2023-10-09T00:00:00,98,Modugno - EN03,Modugno,Bari,16.781672,41.087222,Urbana,Industriale,RRQA,PUBBLICO,NO2,54.0,200.0,µg/m³,0,27,ottima
2527,2023-10-09T00:00:00,98,Modugno - EN03,Modugno,Bari,16.781672,41.087222,Urbana,Industriale,RRQA,PUBBLICO,PM10,31.0,50.5,µg/m³,6,61,buona
2528,2023-10-09T00:00:00,99,Modugno - EN04,Modugno,Bari,16.787777,41.114444,Suburbana,Industriale,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
2529,2023-10-09T00:00:00,99,Modugno - EN04,Modugno,Bari,16.787777,41.114444,Suburbana,Industriale,RRQA,PUBBLICO,NO2,110.0,200.0,µg/m³,0,55,buona
2530,2023-10-09T00:00:00,99,Modugno - EN04,Modugno,Bari,16.787777,41.114444,Suburbana,Industriale,RRQA,PUBBLICO,PM10,39.0,50.5,µg/m³,10,77,discreta
2531,2023-10-09T00:00:00,14,Molfetta - Verdi,Molfetta,Bari,16.605253,41.201101,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.7,5.0,µg/m³,0,14,ottima
2532,2023-10-09T00:00:00,14,Molfetta - Verdi,Molfetta,Bari,16.605253,41.201101,Urbana,Traffico,RRQA,PUBBLICO,NO2,93.0,200.0,µg/m³,0,47,buona
2533,2023-10-09T00:00:00,14,Molfetta - Verdi,Molfetta,Bari,16.605253,41.201101,Urbana,Traffico,RRQA,PUBBLICO,PM10,45.0,50.5,µg/m³,10,89,discreta
2534,2023-10-09T00:00:00,66,Monopoli - Aldo Moro,Monopoli,Bari,17.290285,40.951167,Suburbana,Traffico,RRQA,PUBBLICO,C6H6,0.4,5.0,µg/m³,0,8,ottima
2535,2023-10-09T00:00:00,66,Monopoli - Aldo Moro,Monopoli,Bari,17.290285,40.951167,Suburbana,Traffico,RRQA,PUBBLICO,CO,0.2,10.0,mg/m³,0,2,ottima
2536,2023-10-09T00:00:00,66,Monopoli - Aldo Moro,Monopoli,Bari,17.290285,40.951167,Suburbana,Traffico,RRQA,PUBBLICO,IPA,11.0,null,ng/m³,0,null,null
2537,2023-10-09T00:00:00,66,Monopoli - Aldo Moro,Monopoli,Bari,17.290285,40.951167,Suburbana,Traffico,RRQA,PUBBLICO,NO2,62.0,200.0,µg/m³,0,31,ottima
2538,2023-10-09T00:00:00,66,Monopoli - Aldo Moro,Monopoli,Bari,17.290285,40.951167,Suburbana,Traffico,RRQA,PUBBLICO,PM10,28.0,50.5,µg/m³,2,55,buona
2539,2023-10-09T00:00:00,66,Monopoli - Aldo Moro,Monopoli,Bari,17.290285,40.951167,Suburbana,Traffico,RRQA,PUBBLICO,PM2.5,16.0,25.0,µg/m³,7,64,buona
2540,2023-10-09T00:00:00,92,Monopoli - Liceo Artistico Russo,Monopoli,Bari,17.284267,40.961578,Suburbana,Traffico,RRQA,PUBBLICO,C6H6,0.5,5.0,µg/m³,0,10,ottima
2541,2023-10-09T00:00:00,92,Monopoli - Liceo Artistico Russo,Monopoli,Bari,17.284267,40.961578,Suburbana,Traffico,RRQA,PUBBLICO,IPA,3.0,null,ng/m³,0,null,null
2542,2023-10-09T00:00:00,92,Monopoli - Liceo Artistico Russo,Monopoli,Bari,17.284267,40.961578,Suburbana,Traffico,RRQA,PUBBLICO,NO2,52.0,200.0,µg/m³,0,26,ottima
2543,2023-10-09T00:00:00,92,Monopoli - Liceo Artistico Russo,Monopoli,Bari,17.284267,40.961578,Suburbana,Traffico,RRQA,PUBBLICO,PM10,31.0,50.5,µg/m³,5,61,buona
2544,2023-10-09T00:00:00,92,Monopoli - Liceo Artistico Russo,Monopoli,Bari,17.284267,40.961578,Suburbana,Traffico,RRQA,PUBBLICO,PM2.5,18.0,25.0,µg/m³,4,72,discreta
2545,2023-10-09T00:00:00,107,Palo del Colle - EN05,Palo del Colle,Bari,16.700830,41.061388,Suburbana,Industriale,RRQA,PRIVATO,CO,0.6,10.0,mg/m³,0,6,ottima
2546,2023-10-09T00:00:00,107,Palo del Colle - EN05,Palo del Colle,Bari,16.700830,41.061388,Suburbana,Industriale,RRQA,PRIVATO,NO2,35.0,200.0,µg/m³,0,18,ottima
2547,2023-10-09T00:00:00,107,Palo del Colle - EN05,Palo del Colle,Bari,16.700830,41.061388,Suburbana,Industriale,RRQA,PRIVATO,PM10,37.0,50.5,µg/m³,13,73,discreta
2548,2023-10-09T00:00:00,63,Andria - Vaccina,Andria,BAT,16.303939,41.233278,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.8,5.0,µg/m³,0,16,ottima
2549,2023-10-09T00:00:00,63,Andria - Vaccina,Andria,BAT,16.303939,41.233278,Urbana,Traffico,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
2550,2023-10-09T00:00:00,63,Andria - Vaccina,Andria,BAT,16.303939,41.233278,Urbana,Traffico,RRQA,PUBBLICO,NO2,112.0,200.0,µg/m³,0,56,buona
2551,2023-10-09T00:00:00,63,Andria - Vaccina,Andria,BAT,16.303939,41.233278,Urbana,Traffico,RRQA,PUBBLICO,PM10,40.0,50.5,µg/m³,12,79,discreta
2552,2023-10-09T00:00:00,63,Andria - Vaccina,Andria,BAT,16.303939,41.233278,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,19.0,25.0,µg/m³,5,76,discreta
2553,2023-10-09T00:00:00,71,Barletta - Casardi,Barletta,BAT,16.286111,41.316666,Urbana,Fondo,RRQA,PUBBLICO,C6H6,0.6,5.0,µg/m³,0,12,ottima
2554,2023-10-09T00:00:00,71,Barletta - Casardi,Barletta,BAT,16.286111,41.316666,Urbana,Fondo,RRQA,PUBBLICO,NO2,63.0,200.0,µg/m³,0,32,ottima
2555,2023-10-09T00:00:00,71,Barletta - Casardi,Barletta,BAT,16.286111,41.316666,Urbana,Fondo,RRQA,PUBBLICO,O3,95.0,180.0,µg/m³,0,53,buona
2556,2023-10-09T00:00:00,71,Barletta - Casardi,Barletta,BAT,16.286111,41.316666,Urbana,Fondo,RRQA,PUBBLICO,PM10,43.0,50.5,µg/m³,24,85,discreta
2557,2023-10-09T00:00:00,71,Barletta - Casardi,Barletta,BAT,16.286111,41.316666,Urbana,Fondo,RRQA,PUBBLICO,PM2.5,18.0,25.0,µg/m³,17,72,discreta
